timestamp,source,currency,rate_to_usd,status
2025-05-25T03:08:52.494258,openexchangerates,HKD,7.83303,success
2025-05-25T03:08:52.494258,openexchangerates,HNL,26.038366,success
2025-05-25T03:08:52.494258,openexchangerates,HRK,6.62976,success
2025-05-25T03:08:52.494258,openexchangerates,HTG,130.892498,success
2025-05-25T03:08:52.494258,openexchangerates,HUF,355.27,success
2025-05-25T03:08:52.494258,openexchangerates,IDR,16246.25,success
2025-05-25T03:08:52.494258,openexchangerates,ILS,3.611275,success
2025-05-25T03:08:52.494258,openexchangerates,IMP,0.738389,success
2025-05-25T03:08:52.494258,openexchangerates,INR,85.07605,success
2025-05-25T03:08:52.494258,openexchangerates,IQD,1310.421747,success
2025-05-25T03:08:52.494258,openexchangerates,IRR,42250,success
2025-05-25T03:08:52.494258,openexchangerates,ISK,127.66,success
2025-05-25T03:08:52.494258,openexchangerates,JEP,0.738389,success
2025-05-25T03:08:52.494258,openexchangerates,JMD,158.964221,success
2025-05-25T03:08:52.494258,openexchangerates,JOD,0.709,success
2025-05-25T03:08:52.494258,openexchangerates,JPY,142.5550282,success
2025-05-25T03:08:52.494258,openexchangerates,KES,129.25,success
2025-05-25T03:08:52.494258,openexchangerates,KGS,87.45,success
2025-05-25T03:08:52.494258,openexchangerates,KHR,4004.179626,success
2025-05-25T03:08:52.494258,openexchangerates,KMF,432.893,success
2025-05-25T03:08:52.494258,openexchangerates,KPW,900,success
2025-05-25T03:08:52.494258,openexchangerates,KRW,1365.729577,success
2025-05-25T03:08:52.494258,openexchangerates,KWD,0.30652,success
2025-05-25T03:08:52.494258,openexchangerates,KYD,0.833623,success
2025-05-25T03:08:52.494258,openexchangerates,KZT,511.63649,success
2025-05-25T03:08:52.494258,openexchangerates,LAK,21612.453117,success
2025-05-25T03:08:52.494258,openexchangerates,LBP,89638.328105,success
2025-05-25T03:08:52.494258,openexchangerates,LKR,299.48135,success
2025-05-25T03:08:52.494258,openexchangerates,LRD,200.066985,success
2025-05-25T03:08:52.494258,openexchangerates,LSL,17.905244,success
2025-05-25T03:08:52.494258,openexchangerates,LYD,5.465386,success
2025-05-25T03:08:52.494258,openexchangerates,MAD,9.195087,success
2025-05-25T03:08:52.494258,openexchangerates,MDL,17.281698,success
2025-05-25T03:08:52.494258,openexchangerates,MGA,4473.092512,success
2025-05-25T03:08:52.494258,openexchangerates,MKD,54.132409,success
2025-05-25T03:08:52.494258,openexchangerates,MMK,2098,success
2025-05-25T03:08:52.494258,openexchangerates,MNT,3398,success
2025-05-25T03:08:52.494258,openexchangerates,MOP,8.067938,success
2025-05-25T03:08:52.494258,openexchangerates,MRU,39.782478,success
2025-05-25T03:08:52.494258,openexchangerates,MUR,45.710002,success
2025-05-25T03:08:52.494258,openexchangerates,MVR,15.46,success
2025-05-25T03:08:52.494258,openexchangerates,MWK,1734.583967,success
2025-05-25T03:08:52.494258,openexchangerates,MXN,19.2436,success
2025-05-25T03:08:52.494258,openexchangerates,MYR,4.231,success
2025-05-25T03:08:52.494258,openexchangerates,MZN,63.899993,success
2025-05-25T03:08:52.494258,openexchangerates,NAD,17.905244,success
2025-05-25T03:08:52.494258,openexchangerates,NGN,1589.8,success
2025-05-25T03:08:52.494258,openexchangerates,NIO,36.815547,success
2025-05-25T03:08:52.494258,openexchangerates,NOK,10.1063,success
2025-05-25T03:08:52.494258,openexchangerates,NPR,136.437287,success
2025-05-25T03:08:52.494258,openexchangerates,NZD,1.670565,success
2025-05-25T03:08:52.494258,openexchangerates,OMR,0.384987,success
2025-05-25T03:08:52.494258,openexchangerates,PAB,1,success
2025-05-25T03:08:52.494258,openexchangerates,PEN,3.659961,success
2025-05-25T03:08:52.494258,openexchangerates,PGK,4.101023,success
2025-05-25T03:08:52.494258,openexchangerates,PHP,55.349994,success
2025-05-25T03:08:52.494258,openexchangerates,PKR,281.947511,success
2025-05-25T03:08:52.494258,openexchangerates,PLN,3.747305,success
2025-05-25T03:08:52.494258,openexchangerates,PYG,7980.891426,success
2025-05-25T03:08:52.494258,openexchangerates,QAR,3.646003,success
2025-05-25T03:08:52.494258,openexchangerates,RON,4.4462,success
2025-05-25T03:08:52.494258,openexchangerates,RSD,103.317111,success
2025-05-25T03:08:52.494258,openexchangerates,RUB,79.475654,success
2025-05-25T03:08:52.494258,openexchangerates,RWF,1432.971811,success
2025-05-25T03:08:52.494258,openexchangerates,SAR,3.750698,success
2025-05-25T03:08:52.494258,openexchangerates,SBD,8.350767,success
2025-05-25T03:08:52.494258,openexchangerates,SCR,14.217208,success
2025-05-25T03:08:52.494258,openexchangerates,SDG,600.5,success
2025-05-25T03:08:52.494258,openexchangerates,SEK,9.5324,success
2025-05-25T03:08:52.494258,openexchangerates,SGD,1.287167,success
2025-05-25T03:08:52.494258,openexchangerates,SHP,0.738389,success
2025-05-25T03:08:52.494258,openexchangerates,SLL,20969.5,success
2025-05-25T03:08:52.494258,openexchangerates,SOS,571.672941,success
2025-05-25T03:08:52.494258,openexchangerates,SRD,36.65,success
2025-05-25T03:08:52.494258,openexchangerates,SSP,130.26,success
2025-05-25T03:08:52.494258,openexchangerates,STD,22281.8,success
2025-05-25T03:08:52.494258,openexchangerates,STN,21.594179,success
2025-05-25T03:08:52.494258,openexchangerates,SVC,8.752903,success
2025-05-25T03:08:52.494258,openexchangerates,SYP,13002,success
2025-05-25T03:08:52.494258,openexchangerates,SZL,17.900976,success
2025-05-25T03:08:52.494258,openexchangerates,THB,32.493293,success
2025-05-25T03:08:52.494258,openexchangerates,TJS,10.253534,success
2025-05-25T03:08:52.494258,openexchangerates,TMT,3.505,success
2025-05-25T03:08:52.494258,openexchangerates,TND,2.990054,success
2025-05-25T03:08:52.494258,openexchangerates,TOP,2.40776,success
2025-05-25T03:08:52.494258,openexchangerates,TRY,38.881399,success
2025-05-25T03:08:52.494258,openexchangerates,TTD,6.799963,success
2025-05-25T03:08:52.494258,openexchangerates,TWD,29.979398,success
2025-05-25T03:08:52.494258,openexchangerates,TZS,2698.390686,success
2025-05-25T03:08:52.494258,openexchangerates,UAH,41.523021,success
2025-05-25T03:08:52.494258,openexchangerates,UGX,3651.494101,success
2025-05-25T03:08:52.494258,openexchangerates,USD,1,success
2025-05-25T03:08:52.494258,openexchangerates,UYU,41.62071,success
2025-05-25T03:08:52.494258,openexchangerates,UZS,12908.850114,success
2025-05-25T03:08:52.494258,openexchangerates,VES,94.873392,success
2025-05-25T03:08:52.494258,openexchangerates,VND,25953.80398,success
2025-05-25T03:08:52.494258,openexchangerates,VUV,118.722,success
2025-05-25T03:08:52.494258,openexchangerates,WST,2.8,success
2025-05-25T03:08:52.494258,openexchangerates,XAF,576.929324,success
2025-05-25T03:08:52.494258,openexchangerates,XAG,0.02985522,success
2025-05-25T03:08:52.494258,openexchangerates,XAU,0.00029785,success
2025-05-25T03:08:52.494258,openexchangerates,XCD,2.70255,success
2025-05-25T03:08:52.494258,openexchangerates,XDR,0.722135,success
2025-05-25T03:08:52.494258,openexchangerates,XOF,576.929324,success
2025-05-25T03:08:52.494258,openexchangerates,XPD,0.00100255,success
2025-05-25T03:08:52.494258,openexchangerates,XPF,104.955022,success
2025-05-25T03:08:52.494258,openexchangerates,XPT,0.00092725,success
2025-05-25T03:08:52.494258,openexchangerates,YER,243.924948,success
2025-05-25T03:08:52.494258,openexchangerates,ZAR,17.84516,success
2025-05-25T03:08:52.494258,openexchangerates,ZMW,27.359384,success
2025-05-25T03:08:52.494258,openexchangerates,ZWL,322,success
